374	18869.81
375	87103.00
376	77718.31
377	72353.93
378	55617.29
379	82808.27
380	56467.86
381	130675.07
382	86736.12
383	114279.44
384	79717.20
385	124062.55
386	85981.04
387	114521.23
388	58666.54
389	88929.86
390	64744.94
391	60248.05
392	68912.96
393	63045.12
394	126523.13
395	114114.36
396	62882.58
397	67624.38
398	102337.93
399	59109.18
400	87148.70
401	130452.22
402	59078.54
403	47473.52
404	76579.56
405	120837.08
406	161136.07
407	65416.28
408	136229.05
409	73761.59
410	77875.09
411	97061.55
412	93172.31
413	90407.86
414	102832.96
415	119575.96
416	69615.34
417	101580.48
418	71475.03
419	134113.23
420	77754.90
421	82554.99
422	89167.91
423	76206.90
424	84915.45
425	124886.30
426	96739.13
427	36357.57
428	136377.79
429	69776.75
430	101276.32
431	100085.79
432	56776.32
433	68803.05
434	63858.48
435	73326.13
436	41977.51
437	84024.99
438	93070.04
439	109558.59
440	79717.48
441	116477.47
442	76634.42
443	84684.11
444	57086.83
445	100264.33
446	65019.40
447	77372.17
448	89458.83
449	99522.91
450	95795.68
451	102600.09
452	57555.92
453	92313.95
454	63903.47
455	100707.07
456	78593.50
457	95061.53
458	105408.51
459	79060.73
460	118640.04
461	79341.00
462	40452.32
463	69666.02
464	91488.92
465	98572.58
466	71001.53
467	35245.89
468	112652.06
469	79469.66
470	56485.00
471	90344.25
472	106570.95
473	116186.26
474	120276.70
475	66734.94
476	119897.27
477	69802.73
478	78404.87
479	33794.16
480	108423.94
481	145435.53
482	130524.17
483	67068.16
484	110314.30
485	86137.86
486	61887.51
487	97850.73
488	118286.94
489	65856.72
490	65390.36
491	121638.56
492	72065.18
493	96034.21
494	95838.97
495	95908.59
496	92206.45
497	83505.10
498	83483.91
499	66429.75
500	42806.60
501	59602.89
502	91400.57
503	83743.97
504	72672.72
505	111858.12
506	80126.99
507	59545.93
508	93527.34
509	87610.30
510	46844.72
511	74913.93
512	104729.98
513	58989.74
514	119685.64
515	88540.78
516	120403.42
517	136659.41
518	94511.35
519	101222.05
520	77844.98
521	49401.81
522	74091.42
523	102096.18
524	94684.19
525	117435.37
526	79730.38
527	50488.65
528	82797.52
529	95788.03
530	126358.56
531	83381.92
532	88495.85
533	25936.35
534	57138.09
535	81573.67
536	65037.36
537	80193.29
538	71873.58
539	67619.29
540	63783.07
541	114968.10
542	114725.23
543	117939.60
544	54592.94
545	92430.73
546	94882.40
547	91975.86
548	47968.81
549	78926.22
550	92258.24
551	116013.92
552	48922.65
553	93254.96
554	78866.39
555	118540.94
556	44320.21
557	82285.19
558	72492.15
559	100307.37
560	57018.72
561	109404.32
562	80058.59
563	73139.23
564	84189.92
565	87738.98
566	39018.27
567	78420.15
568	97470.49
569	66129.03
570	111168.34
571	68774.91
572	94956.57
573	62960.19
574	52405.71
575	100305.16
576	106914.05
577	93119.98
578	146960.54
579	102816.17
580	61285.88
581	66967.37
582	98921.67
583	109318.85
584	93301.11
585	92569.25
586	107355.25
587	83618.79
588	75710.76
589	37707.85
590	70634.26
591	75499.40
592	122795.36
593	95647.04
594	105458.24
595	109378.03
596	66105.71
597	113300.50
598	113532.09
599	96982.84
600	94964.56
601	135946.53
602	126220.98
603	70135.51
604	71744.52
605	99654.10
606	70574.36
607	63136.63
608	106448.75
609	79904.63
610	41089.59
611	73183.52
612	106437.15
613	68418.02
614	81773.69
615	87730.33
616	60026.87
617	76321.76
618	69262.95
619	104644.57
620	127442.63
621	115296.78
622	69422.85
623	134778.03
624	62619.90
625	100505.83
626	94003.05
627	118946.47
628	89794.91
629	72920.09
630	92705.93
631	37191.24
632	101366.92
633	85858.86
634	63381.36
635	65401.80
636	74296.24
637	113573.42
638	99088.46
639	114503.89
640	104381.80
641	96704.67
642	115988.50
643	65406.00
644	81721.36
645	104129.02
646	117926.32
647	91223.48
648	78040.08
649	45063.92
650	46677.98
651	65822.03
652	71662.35
653	117629.79
654	108103.32
655	63489.64
656	82890.26
657	76275.24
658	110613.72
659	76558.03
660	91032.91
661	67432.48
662	91592.21
663	121202.11
664	45913.82
665	93633.49
666	50688.99
667	119768.36
668	116022.38
669	107607.20
670	56898.20
671	120382.37
672	87766.07
673	121322.29
674	122790.66
675	94703.25
676	105088.74
677	82870.59
678	85648.71
679	91466.28
680	74286.85
681	94134.20
682	124091.08
683	89648.97
684	83197.34
685	121142.50
686	119174.56
687	52692.74
688	109272.37
689	60013.05
690	111810.72
691	86461.27
692	126686.37
693	83755.30
694	74544.89
695	66541.19
696	57154.25
697	81786.91
698	104511.49
699	97224.75
700	93820.49
701	81021.94
702	61215.98
703	137787.83
704	121625.95
705	106352.13
706	93491.96
707	123502.90
708	92530.94
709	79813.74
710	80774.80
711	92553.62
712	87223.80
713	80451.49
714	122636.76
715	113296.09
716	91201.39
717	75347.04
718	100075.21
719	132845.90
720	74648.30
721	56128.37
722	145023.05
723	76556.90
724	65570.46
725	54319.44
726	133894.79
727	96030.07
728	72084.09
729	105420.07
730	143283.48
731	113731.08
732	76976.95
733	114865.32
734	62014.92
735	87683.60
736	96999.15
737	100723.30
738	121072.18
739	89747.98
740	57466.85
741	97470.85
742	60552.99
743	107392.52
744	80609.65
745	59353.16
746	95451.98
747	103739.69
748	92980.04
749	81232.90
750	61209.60
751	102214.47
752	104194.37
753	73322.42
754	92102.30
755	106988.46
756	86252.73
757	96797.66
758	57041.91
759	63243.16
760	61958.08
761	121260.26
762	84416.73
763	135124.70
764	60278.44
765	130770.16
766	89298.70
767	90245.37
768	93655.25
769	93134.91
770	99612.88
771	80260.03
772	91634.27
773	115611.54
774	151195.55
775	101211.53
776	83937.28
777	71888.97
778	110572.54
779	91866.12
780	93108.65
781	91946.99
782	40575.94
783	85754.85
784	80188.17
785	116009.69
786	95961.95
787	94489.56
788	103917.12
789	105681.64
790	130958.47
791	40934.39
792	118022.68
793	87650.32
794	76793.42
795	97045.55
796	54789.77
797	114966.78
798	162106.93
799	89041.48
800	77206.14
801	127250.86
802	108611.68
803	110983.36
804	164015.55
805	124225.08
806	99669.62
807	51066.70
808	146419.70
809	65172.26
810	148740.87
811	130772.81
812	144012.91
813	80154.47
814	82060.98
815	101379.38
816	94135.67
817	113789.04
818	118260.07
819	92964.52
820	113243.94
821	75189.34
822	115885.26
823	53977.49
824	68458.21
825	88310.34
826	124561.70
827	101580.44
828	75886.37
829	138313.97
830	56755.93
831	75114.42
832	68492.44
833	118288.97
834	78216.48
835	113105.03
836	107061.97
837	121773.44
838	119680.28
839	117516.33
840	79825.15
841	127294.18
842	103316.79
843	124583.80
844	92511.57
845	109898.23
846	100677.40
847	39612.66
848	99542.15
849	96413.37
850	74893.88
851	87869.17
852	113781.03
853	24197.13
854	90560.35
855	88077.21
856	69179.97
857	73129.49
858	114620.33
859	111590.28
860	84769.68
861	67753.92
862	138191.23
863	99512.11
864	126811.26
865	92553.82
866	103714.83
867	45287.16
868	139287.31
869	133807.29
870	73731.36
871	80581.85
872	91333.37
873	112974.99
874	94447.02
875	86078.95
876	76084.62
877	73876.22
878	88851.00
879	155345.17
880	101872.81
881	122921.51
882	93777.68
883	147162.38
884	129838.54
885	134421.83
886	65765.36
887	88247.48
888	140952.99
889	116622.01
890	106773.05
891	37537.27
892	87222.06
893	74538.01
894	118815.87
895	87647.44
896	121250.26
897	73170.98
898	102475.52
899	104811.57
900	112416.78
901	104286.65
902	95119.75
903	108653.21
904	119358.96
905	105027.07
906	116046.14
907	76475.65
908	71665.32
909	129863.14
910	136308.70
911	70246.39
912	85731.73
913	79229.98
914	105348.32
915	125703.26
916	103980.84
917	72034.80
918	87147.89
919	119870.87
920	103587.22
921	84446.52
922	117148.59
923	90133.35
924	116482.26
925	89555.92
926	134192.45
927	97699.87
928	106335.72
929	94102.11
930	82105.43
931	86633.89
932	93113.15
933	101302.02
934	93412.49
935	112930.38
936	72291.15
937	58342.34
938	70206.06
939	109524.36
940	138993.46
941	130019.08
942	60680.32
943	99518.91
944	104330.58
945	86130.86
946	85005.02
947	98509.23
948	83738.53
949	147445.42
950	108494.86
951	48326.08
952	64511.51
953	103116.72
954	86561.74
955	84292.64
956	116866.14
957	112161.06
958	137444.89
959	16269.70
960	84112.60
961	118144.98
962	154459.88
963	107911.05
964	161115.10
965	87758.88
966	82214.31
967	95783.34
968	83948.32
969	137277.36
970	69991.01
971	155506.64
972	91750.19
973	92805.02
974	71347.31
975	51587.84
976	105482.52
977	99425.08
978	138474.74
979	60318.83
980	99354.68
981	74303.01
982	79927.68
983	94714.71
984	76590.13
985	80155.67
986	110070.50
987	113597.28
988	98376.57
989	101754.80
990	108748.50
991	71196.21
992	118545.74
993	80001.01
994	119638.59
995	128875.74
996	97815.32
997	89812.84
998	106819.52
999	65305.07
1000	102077.98
1001	95805.27
1002	68500.28
1003	76977.77
1004	111636.15
1005	111661.71
1006	96351.52
1007	100066.46
1008	101936.80
1009	114082.69
1010	134799.09
1011	150539.46
1012	93829.23
1013	119898.94
1014	106828.54
1015	118047.64
1016	122345.34
1017	114257.74
1018	101772.25
1019	87498.43
1020	86968.74
1021	47985.34
1022	137078.68
1023	102509.33
1024	127635.01
1025	72110.63
1026	90115.49
1027	57360.98
1028	82642.78
1029	83309.02
1030	94106.56
1031	106950.50
1032	77796.69
1033	64995.18
1034	103395.53
1035	72023.56
1036	64035.99
1037	73570.79
1038	77090.44
1039	116219.17
1040	81544.91
1041	92821.54
1042	79756.89
1043	112311.45
1044	120429.56
1045	130192.27
1046	73216.55
1047	139283.66
1048	79429.14
1049	81710.27
1050	63555.48
1051	111071.43
1052	109360.61
1053	87426.37
1054	95726.76
1055	117794.55
1056	148457.50
1057	88968.87
1058	132546.50
1059	81935.98
1060	105829.82
1061	98902.43
1062	106684.82
1063	142336.52
1064	111530.68
1065	93473.30
1066	55598.50
1067	115291.41
1068	98526.19
1069	91329.22
1070	138678.73
1071	106668.26
1072	96582.08
1073	110151.68
1074	69647.54
1075	160202.01
1076	90387.27
1077	162121.61
1078	118570.20
1079	107954.37
1080	99607.59
1081	79363.11
1082	90791.05
1083	119332.99
1084	101814.56
1085	116347.67
1086	70698.16
1087	87468.22
1088	90457.20
1089	119958.93
1090	109309.72
1091	60600.82
1092	140166.48
1093	64120.59
1094	117530.22
1095	138608.71
1096	120116.93
1097	117393.79
1098	115473.26
1099	115787.10
1100	93798.16
1101	83665.02
1102	115111.39
1103	51246.82
1104	120207.49
1105	152388.45
1106	67305.67
1107	124412.42
1108	153787.42
1109	134503.75
1110	98894.70
1111	113318.17
1112	88225.89
1113	137394.51
1114	88131.48
1115	90350.15
1116	170100.71
1117	109367.22
1118	113106.24
1119	90831.45
1120	133790.37
1121	62974.60
1122	127636.39
1123	103730.59
1124	94996.07
1125	120834.45
1126	152576.78
1127	122710.89
1128	83682.97
1129	62641.10
1130	110408.11
1131	108158.25
1132	119795.67
1133	61562.10
1134	98375.03
1135	97771.40
1136	134624.00
1137	131799.68
1138	146282.20
1139	111489.07
1140	92818.87
1141	122934.88
1142	84316.79
1143	145235.48
1144	123849.62
1145	103352.14
1146	108642.11
1147	99059.51
1148	77123.75
1149	120210.46
1150	111803.09
1151	108881.52
1152	111755.93
1153	123012.02
1154	135594.06
1155	91053.86
1156	154707.77
1157	94697.12
1158	77576.04
1159	86937.86
1160	115975.36
1161	62200.98
1162	113987.77
1163	127588.67
1164	121315.70
1165	112504.31
1166	108329.10
1167	110716.68
1168	63978.26
1169	128137.28
1170	134723.79
1171	143822.99
1172	122313.27
1173	122405.31
1174	109710.01
1175	138360.81
1176	116102.85
1177	75327.19
1178	67800.94
1179	89167.03
1180	155349.79
1181	29512.79
1182	107452.87
1183	139484.56
1184	80695.24
1185	77614.69
1186	105497.43
1187	86621.32
1188	93898.43
1189	124405.44
1190	96737.04
1191	127996.49
1192	88275.72
1193	80204.18
1194	133802.56
1195	125113.23
1196	111752.91
1197	83980.93
1198	118703.34
1199	129731.13
1200	110499.00
1201	70391.26
1202	96911.72
1203	102919.60
1204	130371.58
1205	61222.90
1206	81271.16
1207	154320.48
1208	67559.87
1209	82245.75
1210	70592.40
1211	123060.09
1212	141642.72
1213	107237.23
1214	103208.42
1215	138139.54
1216	56530.14
1217	125973.97
1218	64203.86
1219	62052.23
1220	97158.01
1221	137439.26
1222	56653.71
1223	134420.20
1224	96976.81
1225	139104.84
1226	71758.47
1227	111653.51
1228	128371.94
1229	96617.78
1230	130766.46
1231	135214.96
1232	147737.68
1233	111572.27
1234	122692.95
1235	106106.38
1236	138202.81
1237	116696.71
1238	143524.53
1239	88136.64
1240	150052.49
1241	69129.12
1242	167669.86
1243	89952.86
1244	128201.95
1245	125824.37
1246	88178.02
1247	100154.28
1248	106017.05
1249	155531.44
1250	97398.97
1251	77668.93
1252	134668.60
1253	80256.66
1254	108045.80
1255	118879.22
1256	123237.62
1257	102311.85
1258	109035.84
1259	117483.74
1260	98969.21
1261	118477.03
1262	120688.06
1263	99998.31
1264	75599.30
1265	115308.52
1266	80899.27
1267	109176.58
1268	111481.05
1269	90501.89
1270	28376.36
1271	108298.38
1272	86072.81
1273	112389.75
1274	184038.57
1275	114650.24
1276	103617.55
1277	106423.77
1278	98308.47
1279	123547.55
1280	106222.22
1281	129878.24
1282	91653.15
1283	122652.24
1284	82581.16
1285	112563.03
1286	129729.01
1287	136104.38
1288	114046.47
1289	182440.47
1290	136260.10
1291	116140.65
1292	154231.11
1293	143989.00
1294	118578.38
1295	105223.10
1296	112289.46
1297	102472.04
1298	106097.07
1299	121456.02
1300	146160.12
1301	142834.98
1302	121943.62
1303	123210.64
1304	83935.20
1305	119750.87
1306	57031.11
1307	107099.01
1308	128002.17
1309	146575.29
1310	72910.60
1311	113171.58
1312	128096.94
1313	133922.39
1314	130514.77
1315	59044.31
1316	118325.11
1317	97618.52
1318	133076.80
1319	116338.77
1320	116668.43
1321	154226.85
1322	103434.62
1323	108800.05
1324	98858.59
1325	102119.90
1326	128368.80
1327	116176.83
1328	105928.33
1329	104876.39
1330	110524.38
1331	112262.82
1332	122971.76
1333	126776.05
1334	134596.80
1335	130340.97
1336	56410.22
1337	143196.99
1338	118427.22
1339	56562.00
1340	160558.22
1341	112714.91
1342	112565.90
1343	105345.79
1344	102068.79
1345	96062.07
1346	97265.10
1347	113779.68
1348	118959.98
1349	102337.85
1350	119026.01
1351	113430.00
1352	95435.76
1353	91944.80
1354	109692.73
1355	118381.83
1356	97652.54
1357	85625.96
1358	119058.95
1359	96217.04
1360	107089.83
1361	72372.02
1362	115754.87
1363	85644.69
1364	104019.71
1365	98007.19
1366	103620.34
1367	142554.75
1368	147968.67
1369	76323.68
1370	123443.72
1371	103447.21
1372	121733.21
1373	70917.53
1374	77852.55
1375	116889.62
1376	110131.19
1377	90694.28
1378	119433.69
1379	131286.84
1380	86244.79
1381	89651.71
1382	119587.96
1383	124926.66
1384	108746.93
1385	131075.29
1386	122733.70
1387	101611.74
1388	158141.31
1389	107459.82
1390	127916.54
1391	84468.02
1392	134338.85
1393	114789.65
1394	63737.41
1395	83141.68
1396	96195.54
1397	70888.35
1398	148612.02
1399	103584.97
1400	109566.72
1401	132689.63
1402	117239.59
1403	77716.73
1404	111782.90
1405	127841.02
1406	118559.89
1407	87997.57
1408	132130.58
1409	93926.81
1410	76167.27
1411	126901.42
1412	107620.22
1413	119970.33
1414	105989.57
1415	152093.24
1416	138873.22
1417	89847.28
1418	103432.30
1419	84689.00
1420	110244.54
1421	122437.70
1422	43007.28
1423	122120.97
1424	142833.22
1425	158979.49
1426	130888.25
1427	121434.61
1428	119034.50
1429	120125.92
1430	130433.65
1431	120228.64
1432	111655.79
1433	139363.48
1434	120222.78
1435	114817.40
1436	118797.15
1437	109895.93
1438	151358.06
1439	137074.72
1440	112801.45
1441	166881.62
1442	84539.62
1443	124049.03
1444	136899.29
1445	72593.44
1446	147587.04
1447	147306.87
1448	104680.33
1449	123364.24
1450	78225.88
1451	140703.74
1452	118420.29
1453	148627.08
1454	155148.22
1455	137730.91
1456	137364.67
1457	114988.46
1458	113006.53
1459	93605.60
1460	77245.52
1461	112230.05
1462	113444.58
1463	145111.59
1464	94445.58
1465	73389.41
1466	135588.89
1467	139042.63
1468	116355.51
1469	112152.43
1470	144911.96
1471	124024.10
1472	153456.96
1473	106334.45
1474	151209.62
1475	75863.07
1476	133594.12
1477	91131.06
1478	100549.82
1479	116971.87
1480	100477.97
1481	115758.87
1482	102778.89
1483	48891.47
1484	115905.09
1485	101296.37
1486	118912.90
1487	130160.70
1488	117116.28
1489	84672.46
1490	123877.87
1491	118534.34
1492	64834.78
1493	130360.07
1494	100576.30
1495	158800.23
1496	122530.44
1497	139494.66
1498	143157.86
1499	105669.71
1500	113539.19
1501	103453.24
1502	158708.64
1503	111859.53
1504	89747.94
1505	120899.27
1506	112068.63
1507	103504.93
1508	102518.02
1509	185066.29
1510	154359.23
1511	130537.00
1512	89211.05
1513	114902.91
1514	141429.77
1515	105157.49
1516	134181.29
1517	112176.51
1518	131657.75
1519	138532.76
1520	90936.17
1521	73666.65
1522	128524.50
1523	156602.31
1524	121152.76
1525	84317.75
1526	110396.96
1527	146457.32
1528	114055.19
1529	100062.57
1530	143631.18
1531	78980.55
1532	108908.24
1533	123954.09
1534	71099.05
1535	105890.54
1536	132533.05
1537	82472.04
1538	151912.97
1539	110291.31
1540	89632.51
1541	109797.17
1542	120562.25
1543	118777.14
1544	62772.33
1545	93259.01
1546	80314.00
1547	92941.97
1548	125870.10
1549	129388.17
1550	131710.65
1551	128659.94
1552	105739.68
1553	143259.79
1554	108443.79
1555	138606.35
1556	136366.43
1557	123378.76
1558	150982.41
1559	133175.98
1560	105232.14
1561	124477.88
1562	92185.14
1563	125104.33
1564	83593.34
1565	135799.43
1566	127110.53
1567	126676.93
1568	133160.80
1569	127078.63
1570	107381.42
1571	135176.38
1572	111002.63
1573	152384.12
1574	119772.41
1575	140662.79
1576	97907.73
1577	112012.34
1578	114566.46
1579	133749.22
1580	117917.17
1581	125850.48
1582	121244.61
1583	176698.49
1584	111542.56
1585	142828.10
1586	148962.79
1587	165785.18
1588	109158.85
1589	107893.76
1590	129904.39
1591	82410.63
1592	116390.97
1593	62642.69
1594	92276.55
1595	121225.45
1596	106586.43
1597	89776.09
1598	136077.96
1599	119929.90
1600	116215.90
1601	108437.42
1602	149169.19
1603	117512.12
1604	141518.75
1605	72669.34
1606	137893.40
1607	111829.03
1608	91130.51
1609	146051.41
1610	113522.88
1611	140029.00
1612	118172.09
1613	131411.30
1614	119599.55
1615	149057.73
1616	112606.44
1617	113400.36
1618	134053.96
1619	111904.76
1620	147534.75
1621	118802.14
1622	93913.18
1623	155793.83
1624	101680.32
1625	94831.58
1626	113709.99
1627	115975.81
1628	72563.97
1629	98845.20
1630	109387.46
1631	100431.17
1632	108168.52
1633	128289.32
1634	128328.67
1635	126233.14
1636	124258.40
1637	127151.05
1638	163973.88
1639	102533.68
1640	120854.66
1641	104608.69
1642	134865.04
1643	111783.19
1644	133266.01
1645	104937.57
1646	149682.50
1647	135289.55
1648	133180.36
1649	107601.56
1650	67119.77
1651	101724.31
1652	101533.79
1653	118012.69
1654	111156.44
1655	110651.82
1656	114709.55
1657	143088.09
1658	139730.22
1659	118523.96
1660	106102.31
1661	132474.43
1662	80075.39
1663	126498.67
1664	108632.85
1665	142496.04
1666	106136.09
1667	134072.20
1668	149654.54
1669	145349.57
1670	129777.70
1671	135049.52
1672	86010.24
1673	121641.97
1674	125018.72
1675	140435.68
1676	173976.63
1677	105228.38
1678	95204.52
1679	123880.49
1680	110158.73
1681	120397.72
1682	133739.50
1683	111976.41
1684	103334.88
1685	127331.48
1686	97838.01
1687	85721.33
1688	108275.04
1689	105431.82
1690	128994.10
1691	127733.48
1692	99750.80
1693	99126.79
1694	158554.61
1695	99191.23
1696	129138.30
1697	124048.09
1698	126254.40
1699	150752.19
1700	118247.36
1701	98956.98
1702	109027.38
1703	95678.10
1704	107542.55
1705	122754.40
1706	112721.92
1707	114824.86
1708	95847.37
1709	106630.10
1710	87324.47
1711	141305.70
1712	140796.05
1713	159269.41
1714	172430.82
1715	86342.33
1716	73429.71
1717	109144.70
1718	125809.48
1719	112953.36
1720	99600.07
1721	134318.15
1722	89091.13
1723	108297.40
1724	129349.34
1725	88784.56
1726	166814.34
1727	151015.82
1728	139760.93
1729	144256.90
1730	105513.75
1731	109934.27
1732	121055.63
1733	157352.22
1734	84662.19
1735	115957.65
1736	105659.17
1737	103522.55
1738	131136.52
1739	144983.72
1740	108601.22
1741	129209.83
1742	158794.76
1743	122401.75
1744	140666.22
1745	112432.96
1746	167661.88
1747	121788.86
1748	134377.36
1749	85791.93
1750	92567.78
1751	121298.84
1752	129722.24
1753	162536.04
1754	108851.78
1755	129064.65
1756	97477.45
1757	157393.12
1758	95035.32
1759	133646.95
1760	123955.82
1761	154070.66
1762	156327.51
1763	99273.90
1764	107154.49
1765	140303.53
1766	130395.90
1767	172255.83
1768	136607.32
1769	177020.52
1770	50470.62
1771	132782.39
1772	91259.95
1773	114202.10
1774	125204.89
1775	158106.21
1776	108669.88
1777	135637.42
1778	160060.53
1779	103396.05
1780	131175.55
1781	152279.06
1782	84131.42
1783	113870.12
1784	160683.65
1785	154909.64
1786	120954.72
1787	160178.40
1788	103066.54
1789	138999.88
1790	118004.09
1791	133047.57
1792	181343.60
1793	135496.61
1794	197490.22
1795	158207.57
1796	95027.83
1797	139884.57
1798	114100.82
1799	120226.16
1800	151893.84
1801	112221.05
1802	140939.53
1803	113851.81
1804	148918.57
1805	127250.55
1806	111037.16
1807	78163.65
1808	125038.51
1809	98793.58
1810	144358.23
1811	143963.98
1812	141380.90
1813	99148.90
1814	109217.91
1815	156994.29
1816	75214.55
1817	140627.40
1818	112778.57
1819	79459.83
1820	113485.92
1821	164095.83
1822	87488.65
1823	107240.38
1824	174290.01
1825	114506.00
1826	169901.39
1827	171042.66
1828	95460.64
1829	146474.74
1830	91901.23
1831	73408.34
1832	97820.47
1833	134616.58
1834	105558.57
1835	108632.37
1836	152792.96
1837	51715.30
1838	147715.76
1839	146840.71
1840	127533.39
1841	122791.33
1842	134104.64
1843	112636.49
1844	132941.20
1845	137466.88
1846	121271.06
1847	122902.26
1848	152958.14
1849	157555.73
1850	170730.63
1851	112882.69
1852	111907.43
1853	112730.55
1854	107982.27
1855	154719.90
1856	129473.20
1857	172911.58
1858	110426.11
1859	121788.97
1860	141720.54
1861	103568.35
1862	91234.41
1863	101098.56
1864	139032.05
1865	175178.11
1866	136891.51
1867	94615.61
1868	115870.36
1869	94586.67
1870	86568.38
1871	127411.89
1872	130938.96
1873	120811.59
1874	148731.07
1875	104259.24
1876	123381.16
1877	157478.12
1878	141856.95
1879	131590.14
1880	180701.67
1881	145723.46
1882	159269.74
1883	154142.69
1884	141985.67
1885	113119.62
1886	107902.57
1887	97132.90
1888	130948.62
1889	118352.73
1890	124503.95
1891	125244.20
1892	105878.58
1893	128427.64
1894	119490.66
1895	156401.85
1896	152269.83
1897	164963.53
1898	142196.66
1899	191005.92
1900	88153.94
1901	132067.04
1902	138723.48
1903	108218.69
1904	156053.20
1905	118423.08
1906	178221.43
1907	164697.59
1908	136352.70
1909	162205.82
1910	168437.27
1911	151703.16
1912	123091.08
1913	93126.58
1914	103013.47
1915	143390.15
1916	168004.48
1917	151580.71
1918	137314.89
1919	122622.32
1920	121596.38
1921	74509.37
1922	170298.31
1923	119454.39
1924	127315.87
1925	136914.35
1926	151729.15
1927	162215.81
1928	125772.90
1929	143693.52
1930	196679.48
1931	139281.30
1932	132550.12
1933	118057.99
1934	99106.85
1935	84906.29
1936	108191.27
1937	148212.48
1938	140766.14
1939	157403.84
1940	153562.12
1941	143897.04
1942	160373.85
1943	113911.17
1944	116612.39
1945	124460.41
1946	133997.17
1947	188395.22
1948	99958.77
1949	108735.98
1950	125260.56
1951	126619.67
1952	129505.11
1953	115732.16
1954	164726.84
1955	136016.28
1956	122511.60
1957	149920.00
1958	133686.24
1959	126219.00
1960	109422.90
1961	80076.52
1962	119254.23
1963	141391.32
1964	135076.65
1965	124302.45
1966	171533.31
1967	163128.12
1968	115430.54
1969	141166.83
1970	149414.24
1971	172728.48
1972	129940.80
1973	115247.90
1974	130082.45
1975	135754.34
1976	165304.67
1977	125147.37
1978	116277.72
1979	156150.36
1980	88455.51
1981	141614.41
1982	119646.51
1983	132830.97
1984	132668.61
1985	176819.26
1986	94236.81
1987	135806.15
1988	83625.63
1989	118729.02
1990	165130.53
1991	118664.88
1992	166915.03
1993	135807.62
1994	110223.15
1995	138543.20
1996	107332.46
1997	142099.42
1998	110914.99
1999	117561.43
2000	150283.27
2001	128361.52
2002	166627.17
2003	121985.01
2004	79163.31
2005	113718.08
2006	153155.28
2007	137557.18
2008	156255.97
2009	131451.48
2010	119314.10
2011	144722.14
2012	145333.34
2013	158965.03
2014	124281.16
2015	139863.69
2016	138301.61
2017	99955.87
2018	172052.80
2019	125779.10
2020	120761.73
2021	144720.90
2022	127909.49
2023	134432.68
2024	129052.34
2025	122465.66
2026	101579.46
2027	137233.72
2028	118384.23
2029	102766.80
2030	163546.22
2031	111592.33
